country_type,country_museum,n,total_country_type
EGY,SGP,0,69
EGY,SGS,0,69
EGY,SLB,0,69
EGY,SLE,0,69
EGY,SLV,0,69
EGY,SMR,0,69
EGY,SOM,0,69
EGY,SPM,0,69
EGY,SRB,0,69
EGY,SSD,0,69
EGY,STP,0,69
EGY,SUR,0,69
EGY,SVK,0,69
EGY,SVN,0,69
EGY,SWE,2,69
EGY,SWZ,0,69
EGY,SXM,0,69
EGY,SYC,0,69
EGY,SYR,0,69
EGY,TCA,0,69
EGY,TCD,0,69
EGY,TGO,0,69
EGY,THA,0,69
EGY,TJK,0,69
EGY,TKL,0,69
EGY,TKM,0,69
EGY,TLS,0,69
EGY,TON,0,69
EGY,TTO,0,69
EGY,TUN,0,69
EGY,TUR,0,69
EGY,TUV,0,69
EGY,TWN,0,69
EGY,TZA,0,69
EGY,UGA,0,69
EGY,UKR,0,69
EGY,URY,0,69
EGY,USA,0,69
EGY,UZB,0,69
EGY,VAT,0,69
EGY,VCT,0,69
EGY,VEN,0,69
EGY,VGB,0,69
EGY,VIR,0,69
EGY,VNM,0,69
EGY,VUT,0,69
EGY,WSM,0,69
EGY,YEM,0,69
EGY,ZAF,0,69
EGY,ZMB,0,69
EGY,ZWE,0,69
ERI,ABW,0,5
ERI,AFG,0,5
ERI,AGO,0,5
ERI,AIA,0,5
ERI,ALA,0,5
ERI,ALB,0,5
ERI,AND,0,5
ERI,ARE,0,5
ERI,ARG,0,5
ERI,ARM,0,5
ERI,ASM,0,5
ERI,ATG,0,5
ERI,AUS,0,5
ERI,AUT,0,5
ERI,AZE,0,5
ERI,BDI,0,5
ERI,BEL,0,5
ERI,BEN,0,5
ERI,BES,0,5
ERI,BFA,0,5
ERI,BGD,0,5
ERI,BGR,0,5
ERI,BHR,0,5
ERI,BHS,0,5
ERI,BIH,0,5
ERI,BLM,0,5
ERI,BLR,0,5
ERI,BLZ,0,5
ERI,BMU,0,5
ERI,BOL,0,5
ERI,BRA,0,5
ERI,BRB,0,5
ERI,BRN,0,5
ERI,BTN,0,5
ERI,BWA,0,5
ERI,CAF,0,5
ERI,CAN,0,5
ERI,CCK,0,5
ERI,CHE,0,5
ERI,CHL,0,5
ERI,CHN,0,5
ERI,CIV,0,5
ERI,CMR,0,5
ERI,COD,0,5
ERI,COG,0,5
ERI,COK,0,5
ERI,COL,0,5
ERI,COM,0,5
ERI,CPV,0,5
ERI,CRI,0,5
ERI,CUB,0,5
ERI,CUW,0,5
ERI,CXR,0,5
ERI,CYM,0,5
ERI,CYP,0,5
ERI,CZE,0,5
ERI,DEU,0,5
ERI,DJI,0,5
ERI,DMA,0,5
ERI,DNK,0,5
ERI,DOM,0,5
ERI,DZA,0,5
ERI,ECU,0,5
ERI,EGY,0,5
ERI,ERI,0,5
ERI,ESP,0,5
ERI,EST,0,5
ERI,ETH,0,5
ERI,FIN,0,5
ERI,FJI,0,5
ERI,FLK,0,5
ERI,FRA,0,5
ERI,FRO,0,5
ERI,FSM,0,5
ERI,GAB,0,5
ERI,GBR,2,5
ERI,GEO,0,5
ERI,GGY,0,5
ERI,GHA,0,5
ERI,GIB,0,5
ERI,GIN,0,5
ERI,GLP,0,5
ERI,GMB,0,5
ERI,GNB,0,5
ERI,GNQ,0,5
ERI,GRC,0,5
ERI,GRD,0,5
ERI,GRL,0,5
ERI,GTM,0,5
ERI,GUF,0,5
ERI,GUM,0,5
ERI,GUY,0,5
ERI,HKG,0,5
ERI,HMD,0,5
ERI,HND,0,5
ERI,HRV,0,5
ERI,HTI,0,5
ERI,HUN,0,5
ERI,IDN,0,5
ERI,IMN,0,5
ERI,IND,0,5
ERI,IRL,0,5
ERI,IRN,0,5
ERI,IRQ,0,5
ERI,ISL,0,5
ERI,ISR,0,5
ERI,ITA,3,5
ERI,JAM,0,5
ERI,JEY,0,5
ERI,JOR,0,5
ERI,JPN,0,5
ERI,KAZ,0,5
ERI,KEN,0,5
ERI,KGZ,0,5
ERI,KHM,0,5
ERI,KIR,0,5
ERI,KNA,0,5
ERI,KOR,0,5
ERI,KWT,0,5
ERI,LAO,0,5
ERI,LBN,0,5
ERI,LBR,0,5
ERI,LBY,0,5
ERI,LCA,0,5
ERI,LIE,0,5
ERI,LKA,0,5
ERI,LSO,0,5
ERI,LTU,0,5
ERI,LUX,0,5
ERI,LVA,0,5
ERI,MAC,0,5
ERI,MAF,0,5
ERI,MAR,0,5
ERI,MCO,0,5
ERI,MDA,0,5
ERI,MDG,0,5
ERI,MDV,0,5
ERI,MEX,0,5
ERI,MHL,0,5
ERI,MKD,0,5
ERI,MLI,0,5
ERI,MLT,0,5
ERI,MMR,0,5
ERI,MNE,0,5
ERI,MNG,0,5
ERI,MNP,0,5
ERI,MOZ,0,5
ERI,MRT,0,5
ERI,MSR,0,5
ERI,MTQ,0,5
ERI,MUS,0,5
ERI,MWI,0,5
ERI,MYS,0,5
ERI,NAM,0,5
ERI,NCL,0,5
ERI,NER,0,5
ERI,NFK,0,5
ERI,NGA,0,5
ERI,NIC,0,5
ERI,NIU,0,5
ERI,NLD,0,5
ERI,NOR,0,5
ERI,NPL,0,5
ERI,NRU,0,5
ERI,NZL,0,5
ERI,OMN,0,5
ERI,PAK,0,5
ERI,PAN,0,5
ERI,PCN,0,5
ERI,PER,0,5
ERI,PHL,0,5
ERI,PLW,0,5
ERI,PNG,0,5
ERI,POL,0,5
ERI,PRI,0,5
ERI,PRK,0,5
ERI,PRT,0,5
ERI,PRY,0,5
ERI,PSE,0,5
ERI,PYF,0,5
ERI,QAT,0,5
ERI,ROU,0,5
ERI,RUS,0,5
ERI,RWA,0,5
ERI,SAU,0,5
ERI,SDN,0,5
ERI,SEN,0,5
ERI,SGP,0,5
ERI,SGS,0,5
ERI,SLB,0,5
ERI,SLE,0,5
ERI,SLV,0,5
ERI,SMR,0,5
ERI,SOM,0,5
ERI,SPM,0,5
ERI,SRB,0,5
ERI,SSD,0,5
ERI,STP,0,5
ERI,SUR,0,5
ERI,SVK,0,5
ERI,SVN,0,5
ERI,SWE,0,5
ERI,SWZ,0,5
ERI,SXM,0,5
ERI,SYC,0,5
ERI,SYR,0,5
ERI,TCA,0,5
ERI,TCD,0,5
ERI,TGO,0,5
ERI,THA,0,5
ERI,TJK,0,5
ERI,TKL,0,5
ERI,TKM,0,5
ERI,TLS,0,5
ERI,TON,0,5
ERI,TTO,0,5
ERI,TUN,0,5
ERI,TUR,0,5
ERI,TUV,0,5
ERI,TWN,0,5
ERI,TZA,0,5
ERI,UGA,0,5
ERI,UKR,0,5
ERI,URY,0,5
ERI,USA,0,5
ERI,UZB,0,5
ERI,VAT,0,5
ERI,VCT,0,5
ERI,VEN,0,5
ERI,VGB,0,5
ERI,VIR,0,5
ERI,VNM,0,5
ERI,VUT,0,5
ERI,WSM,0,5
ERI,YEM,0,5
ERI,ZAF,0,5
ERI,ZMB,0,5
ERI,ZWE,0,5
ESP,ABW,0,30
ESP,AFG,0,30
ESP,AGO,0,30
ESP,AIA,0,30
ESP,ALA,0,30
ESP,ALB,0,30
ESP,AND,0,30
ESP,ARE,0,30
ESP,ARG,0,30
ESP,ARM,0,30
ESP,ASM,0,30
ESP,ATG,0,30
ESP,AUS,0,30
ESP,AUT,8,30
ESP,AZE,0,30
ESP,BDI,0,30
ESP,BEL,0,30
ESP,BEN,0,30
ESP,BES,0,30
ESP,BFA,0,30
ESP,BGD,0,30
ESP,BGR,0,30
ESP,BHR,0,30
ESP,BHS,0,30
ESP,BIH,0,30
ESP,BLM,0,30
ESP,BLR,0,30
ESP,BLZ,0,30
ESP,BMU,0,30
ESP,BOL,0,30
ESP,BRA,0,30
ESP,BRB,0,30
ESP,BRN,0,30
ESP,BTN,0,30
ESP,BWA,0,30
ESP,CAF,0,30
ESP,CAN,0,30
ESP,CCK,0,30
ESP,CHE,0,30
ESP,CHL,0,30
ESP,CHN,0,30
ESP,CIV,0,30
ESP,CMR,0,30
ESP,COD,0,30
ESP,COG,0,30
ESP,COK,0,30
ESP,COL,0,30
ESP,COM,0,30
ESP,CPV,0,30
ESP,CRI,0,30
ESP,CUB,0,30
ESP,CUW,0,30
ESP,CXR,0,30
ESP,CYM,0,30
ESP,CYP,0,30
ESP,CZE,0,30
ESP,DEU,2,30
ESP,DJI,0,30
ESP,DMA,0,30
ESP,DNK,0,30
ESP,DOM,0,30
ESP,DZA,0,30
ESP,ECU,0,30
ESP,EGY,0,30
ESP,ERI,0,30
ESP,ESP,14,30
ESP,EST,0,30
ESP,ETH,0,30
ESP,FIN,0,30
ESP,FJI,0,30
ESP,FLK,0,30
ESP,FRA,1,30
ESP,FRO,0,30
ESP,FSM,0,30
ESP,GAB,0,30
ESP,GBR,2,30
ESP,GEO,0,30
ESP,GGY,0,30
ESP,GHA,0,30
ESP,GIB,0,30
ESP,GIN,0,30
ESP,GLP,0,30
ESP,GMB,0,30
ESP,GNB,0,30
ESP,GNQ,0,30
ESP,GRC,0,30
ESP,GRD,0,30
ESP,GRL,0,30
ESP,GTM,0,30
ESP,GUF,0,30
ESP,GUM,0,30
ESP,GUY,0,30
ESP,HKG,0,30
ESP,HMD,0,30
ESP,HND,0,30
ESP,HRV,0,30
ESP,HTI,0,30
ESP,HUN,0,30
ESP,IDN,0,30
ESP,IMN,0,30
ESP,IND,0,30
ESP,IRL,0,30
ESP,IRN,0,30
ESP,IRQ,0,30
ESP,ISL,0,30
ESP,ISR,0,30
ESP,ITA,0,30
ESP,JAM,0,30
ESP,JEY,0,30
ESP,JOR,0,30
ESP,JPN,0,30
ESP,KAZ,0,30
ESP,KEN,0,30
ESP,KGZ,0,30
ESP,KHM,0,30
ESP,KIR,0,30
ESP,KNA,0,30
ESP,KOR,0,30
ESP,KWT,0,30
ESP,LAO,0,30
ESP,LBN,0,30
ESP,LBR,0,30
ESP,LBY,0,30
ESP,LCA,0,30
ESP,LIE,0,30
ESP,LKA,0,30
ESP,LSO,0,30
ESP,LTU,0,30
ESP,LUX,0,30
ESP,LVA,0,30
ESP,MAC,0,30
ESP,MAF,0,30
ESP,MAR,0,30
ESP,MCO,0,30
ESP,MDA,0,30
ESP,MDG,0,30
ESP,MDV,0,30
ESP,MEX,0,30
ESP,MHL,0,30
ESP,MKD,0,30
ESP,MLI,0,30
ESP,MLT,0,30
ESP,MMR,0,30
ESP,MNE,0,30
ESP,MNG,0,30
ESP,MNP,0,30
ESP,MOZ,0,30
ESP,MRT,0,30
ESP,MSR,0,30
ESP,MTQ,0,30
ESP,MUS,0,30
ESP,MWI,0,30
ESP,MYS,0,30
ESP,NAM,0,30
ESP,NCL,0,30
ESP,NER,0,30
ESP,NFK,0,30
ESP,NGA,0,30
ESP,NIC,0,30
ESP,NIU,0,30
ESP,NLD,0,30
ESP,NOR,0,30
ESP,NPL,0,30
ESP,NRU,0,30
ESP,NZL,0,30
ESP,OMN,0,30
ESP,PAK,0,30
ESP,PAN,0,30
ESP,PCN,0,30
ESP,PER,0,30
ESP,PHL,0,30
ESP,PLW,0,30
ESP,PNG,0,30
ESP,POL,0,30
ESP,PRI,0,30
ESP,PRK,0,30
ESP,PRT,0,30
ESP,PRY,0,30
ESP,PSE,0,30
ESP,PYF,0,30
ESP,QAT,0,30
ESP,ROU,3,30
ESP,RUS,0,30
ESP,RWA,0,30
ESP,SAU,0,30
ESP,SDN,0,30
ESP,SEN,0,30
ESP,SGP,0,30
ESP,SGS,0,30
ESP,SLB,0,30
ESP,SLE,0,30
ESP,SLV,0,30
ESP,SMR,0,30
ESP,SOM,0,30
ESP,SPM,0,30
ESP,SRB,0,30
ESP,SSD,0,30
ESP,STP,0,30
ESP,SUR,0,30
ESP,SVK,0,30
ESP,SVN,0,30
ESP,SWE,0,30
ESP,SWZ,0,30
ESP,SXM,0,30
ESP,SYC,0,30
ESP,SYR,0,30
ESP,TCA,0,30
ESP,TCD,0,30
ESP,TGO,0,30
ESP,THA,0,30
ESP,TJK,0,30
ESP,TKL,0,30
ESP,TKM,0,30
ESP,TLS,0,30
ESP,TON,0,30
ESP,TTO,0,30
ESP,TUN,0,30
ESP,TUR,0,30
ESP,TUV,0,30
ESP,TWN,0,30
ESP,TZA,0,30
ESP,UGA,0,30
ESP,UKR,0,30
ESP,URY,0,30
ESP,USA,0,30
ESP,UZB,0,30
ESP,VAT,0,30
ESP,VCT,0,30
ESP,VEN,0,30
ESP,VGB,0,30
ESP,VIR,0,30
ESP,VNM,0,30
ESP,VUT,0,30
ESP,WSM,0,30
ESP,YEM,0,30
ESP,ZAF,0,30
ESP,ZMB,0,30
ESP,ZWE,0,30
EST,ABW,0,0
EST,AFG,0,0
EST,AGO,0,0
EST,AIA,0,0
EST,ALA,0,0
EST,ALB,0,0
EST,AND,0,0
EST,ARE,0,0
EST,ARG,0,0
EST,ARM,0,0
EST,ASM,0,0
EST,ATG,0,0
EST,AUS,0,0
EST,AUT,0,0
EST,AZE,0,0
EST,BDI,0,0
EST,BEL,0,0
EST,BEN,0,0
EST,BES,0,0
EST,BFA,0,0
EST,BGD,0,0
EST,BGR,0,0
EST,BHR,0,0
EST,BHS,0,0
EST,BIH,0,0
EST,BLM,0,0
EST,BLR,0,0
EST,BLZ,0,0
EST,BMU,0,0
EST,BOL,0,0
EST,BRA,0,0
EST,BRB,0,0
EST,BRN,0,0
EST,BTN,0,0
EST,BWA,0,0
EST,CAF,0,0
EST,CAN,0,0
EST,CCK,0,0
EST,CHE,0,0
EST,CHL,0,0
EST,CHN,0,0
EST,CIV,0,0
EST,CMR,0,0
EST,COD,0,0
EST,COG,0,0
EST,COK,0,0
EST,COL,0,0
EST,COM,0,0
EST,CPV,0,0
EST,CRI,0,0
EST,CUB,0,0
EST,CUW,0,0
EST,CXR,0,0
EST,CYM,0,0
EST,CYP,0,0
EST,CZE,0,0
EST,DEU,0,0
EST,DJI,0,0
EST,DMA,0,0
EST,DNK,0,0
EST,DOM,0,0
EST,DZA,0,0
EST,ECU,0,0
EST,EGY,0,0
EST,ERI,0,0
EST,ESP,0,0
EST,EST,0,0
EST,ETH,0,0
EST,FIN,0,0
EST,FJI,0,0
EST,FLK,0,0
EST,FRA,0,0
EST,FRO,0,0
EST,FSM,0,0
EST,GAB,0,0
EST,GBR,0,0
EST,GEO,0,0
EST,GGY,0,0
EST,GHA,0,0
EST,GIB,0,0
EST,GIN,0,0
EST,GLP,0,0
EST,GMB,0,0
EST,GNB,0,0
EST,GNQ,0,0
EST,GRC,0,0
EST,GRD,0,0
EST,GRL,0,0
EST,GTM,0,0
EST,GUF,0,0
EST,GUM,0,0
EST,GUY,0,0
EST,HKG,0,0
EST,HMD,0,0
EST,HND,0,0
EST,HRV,0,0
EST,HTI,0,0
EST,HUN,0,0
EST,IDN,0,0
EST,IMN,0,0
EST,IND,0,0
EST,IRL,0,0
EST,IRN,0,0
EST,IRQ,0,0
EST,ISL,0,0
EST,ISR,0,0
EST,ITA,0,0
EST,JAM,0,0
EST,JEY,0,0
EST,JOR,0,0
EST,JPN,0,0
EST,KAZ,0,0
EST,KEN,0,0
EST,KGZ,0,0
EST,KHM,0,0
EST,KIR,0,0
EST,KNA,0,0
EST,KOR,0,0
EST,KWT,0,0
EST,LAO,0,0
EST,LBN,0,0
EST,LBR,0,0
EST,LBY,0,0
EST,LCA,0,0
EST,LIE,0,0
EST,LKA,0,0
EST,LSO,0,0
EST,LTU,0,0
EST,LUX,0,0
EST,LVA,0,0
EST,MAC,0,0
EST,MAF,0,0
EST,MAR,0,0
EST,MCO,0,0
EST,MDA,0,0
EST,MDG,0,0
EST,MDV,0,0
EST,MEX,0,0
EST,MHL,0,0
EST,MKD,0,0
EST,MLI,0,0
EST,MLT,0,0
EST,MMR,0,0
EST,MNE,0,0
EST,MNG,0,0
EST,MNP,0,0
EST,MOZ,0,0
EST,MRT,0,0
EST,MSR,0,0
EST,MTQ,0,0
EST,MUS,0,0
EST,MWI,0,0
EST,MYS,0,0
EST,NAM,0,0
EST,NCL,0,0
EST,NER,0,0
EST,NFK,0,0
EST,NGA,0,0
EST,NIC,0,0
EST,NIU,0,0
EST,NLD,0,0
EST,NOR,0,0
EST,NPL,0,0
EST,NRU,0,0
EST,NZL,0,0
EST,OMN,0,0
EST,PAK,0,0
EST,PAN,0,0
EST,PCN,0,0
EST,PER,0,0
EST,PHL,0,0
EST,PLW,0,0
EST,PNG,0,0
EST,POL,0,0
EST,PRI,0,0
EST,PRK,0,0
EST,PRT,0,0
EST,PRY,0,0
EST,PSE,0,0
EST,PYF,0,0
EST,QAT,0,0
EST,ROU,0,0
EST,RUS,0,0
EST,RWA,0,0
EST,SAU,0,0
EST,SDN,0,0
EST,SEN,0,0
EST,SGP,0,0
EST,SGS,0,0
EST,SLB,0,0
EST,SLE,0,0
EST,SLV,0,0
EST,SMR,0,0
EST,SOM,0,0
EST,SPM,0,0
EST,SRB,0,0
EST,SSD,0,0
EST,STP,0,0
EST,SUR,0,0
EST,SVK,0,0
EST,SVN,0,0
EST,SWE,0,0
EST,SWZ,0,0
EST,SXM,0,0
EST,SYC,0,0
EST,SYR,0,0
EST,TCA,0,0
EST,TCD,0,0
EST,TGO,0,0
EST,THA,0,0
EST,TJK,0,0
EST,TKL,0,0
EST,TKM,0,0
EST,TLS,0,0
EST,TON,0,0
EST,TTO,0,0
EST,TUN,0,0
EST,TUR,0,0
EST,TUV,0,0
EST,TWN,0,0
EST,TZA,0,0
EST,UGA,0,0
EST,UKR,0,0
EST,URY,0,0
EST,USA,0,0
EST,UZB,0,0
EST,VAT,0,0
EST,VCT,0,0
EST,VEN,0,0
EST,VGB,0,0
EST,VIR,0,0
EST,VNM,0,0
EST,VUT,0,0
EST,WSM,0,0
EST,YEM,0,0
EST,ZAF,0,0
EST,ZMB,0,0
EST,ZWE,0,0
ETH,ABW,0,92
ETH,AFG,0,92
ETH,AGO,0,92
ETH,AIA,0,92
ETH,ALA,0,92
ETH,ALB,0,92
ETH,AND,0,92
ETH,ARE,0,92
ETH,ARG,0,92
ETH,ARM,0,92
ETH,ASM,0,92
ETH,ATG,0,92
ETH,AUS,0,92
ETH,AUT,1,92
ETH,AZE,0,92
ETH,BDI,0,92
ETH,BEL,0,92
ETH,BEN,0,92
ETH,BES,0,92
ETH,BFA,0,92
ETH,BGD,0,92
ETH,BGR,0,92
ETH,BHR,0,92
ETH,BHS,0,92
ETH,BIH,0,92
ETH,BLM,0,92
ETH,BLR,0,92
ETH,BLZ,0,92
ETH,BMU,0,92
ETH,BOL,0,92
ETH,BRA,0,92
ETH,BRB,0,92
ETH,BRN,0,92
ETH,BTN,0,92
ETH,BWA,0,92
ETH,CAF,0,92
ETH,CAN,0,92
ETH,CCK,0,92
ETH,CHE,0,92
ETH,CHL,0,92
ETH,CHN,0,92
ETH,CIV,0,92
ETH,CMR,0,92
ETH,COD,0,92
ETH,COG,0,92
ETH,COK,0,92
ETH,COL,0,92
ETH,COM,0,92
ETH,CPV,0,92
ETH,CRI,0,92
ETH,CUB,0,92
ETH,CUW,0,92
ETH,CXR,0,92
ETH,CYM,0,92
ETH,CYP,0,92
ETH,CZE,0,92
ETH,DEU,9,92
ETH,DJI,0,92
ETH,DMA,0,92
ETH,DNK,0,92
ETH,DOM,0,92
ETH,DZA,0,92
ETH,ECU,0,92
ETH,EGY,0,92
ETH,ERI,0,92
ETH,ESP,0,92
ETH,EST,0,92
ETH,ETH,0,92
ETH,FIN,0,92
ETH,FJI,0,92
ETH,FLK,0,92
ETH,FRA,9,92
ETH,FRO,0,92
ETH,FSM,0,92
ETH,GAB,0,92
ETH,GBR,38,92
ETH,GEO,0,92
ETH,GGY,0,92
ETH,GHA,0,92
ETH,GIB,0,92
ETH,GIN,0,92
ETH,GLP,0,92
ETH,GMB,0,92
ETH,GNB,0,92
ETH,GNQ,0,92
ETH,GRC,0,92
ETH,GRD,0,92
ETH,GRL,0,92
ETH,GTM,0,92
ETH,GUF,0,92
ETH,GUM,0,92
ETH,GUY,0,92
ETH,HKG,0,92
ETH,HMD,0,92
ETH,HND,0,92
ETH,HRV,0,92
ETH,HTI,0,92
ETH,HUN,0,92
ETH,IDN,0,92
ETH,IMN,0,92
ETH,IND,0,92
ETH,IRL,0,92
ETH,IRN,0,92
ETH,IRQ,0,92
ETH,ISL,0,92
ETH,ISR,0,92
ETH,ITA,9,92
ETH,JAM,0,92
ETH,JEY,0,92
ETH,JOR,0,92
ETH,JPN,0,92
ETH,KAZ,0,92
ETH,KEN,0,92
ETH,KGZ,0,92
ETH,KHM,0,92
ETH,KIR,0,92
ETH,KNA,0,92
ETH,KOR,0,92
ETH,KWT,0,92
ETH,LAO,0,92
ETH,LBN,0,92
ETH,LBR,0,92
ETH,LBY,0,92
ETH,LCA,0,92
ETH,LIE,0,92
ETH,LKA,0,92
ETH,LSO,0,92
ETH,LTU,0,92
ETH,LUX,0,92
ETH,LVA,0,92
ETH,MAC,0,92
ETH,MAF,0,92
ETH,MAR,0,92
ETH,MCO,0,92
ETH,MDA,0,92
ETH,MDG,0,92
ETH,MDV,0,92
ETH,MEX,0,92
ETH,MHL,0,92
ETH,MKD,0,92
ETH,MLI,0,92
ETH,MLT,0,92
ETH,MMR,0,92
ETH,MNE,0,92
ETH,MNG,0,92
ETH,MNP,0,92
ETH,MOZ,0,92
ETH,MRT,0,92
ETH,MSR,0,92
ETH,MTQ,0,92
ETH,MUS,0,92
ETH,MWI,0,92
ETH,MYS,0,92
ETH,NAM,0,92
ETH,NCL,0,92
ETH,NER,0,92
ETH,NFK,0,92
ETH,NGA,0,92
ETH,NIC,0,92
ETH,NIU,0,92
ETH,NLD,14,92
ETH,NOR,0,92
ETH,NPL,0,92
ETH,NRU,0,92
ETH,NZL,0,92
ETH,OMN,0,92
ETH,PAK,0,92
ETH,PAN,0,92
ETH,PCN,0,92
ETH,PER,0,92
ETH,PHL,0,92
ETH,PLW,0,92
ETH,PNG,0,92
ETH,POL,0,92
ETH,PRI,0,92
ETH,PRK,0,92
ETH,PRT,0,92
ETH,PRY,0,92
ETH,PSE,0,92
ETH,PYF,0,92
ETH,QAT,0,92
ETH,ROU,0,92
ETH,RUS,2,92
ETH,RWA,0,92
ETH,SAU,0,92
ETH,SDN,0,92
ETH,SEN,0,92
ETH,SGP,0,92
ETH,SGS,0,92
ETH,SLB,0,92
ETH,SLE,0,92
ETH,SLV,0,92
ETH,SMR,0,92
ETH,SOM,0,92
ETH,SPM,0,92
ETH,SRB,0,92
ETH,SSD,0,92
ETH,STP,0,92
ETH,SUR,0,92
ETH,SVK,0,92
ETH,SVN,0,92
ETH,SWE,0,92
ETH,SWZ,0,92
ETH,SXM,0,92
ETH,SYC,0,92
ETH,SYR,0,92
ETH,TCA,0,92
ETH,TCD,0,92
ETH,TGO,0,92
ETH,THA,0,92
ETH,TJK,0,92
ETH,TKL,0,92
ETH,TKM,0,92
ETH,TLS,0,92
ETH,TON,0,92
ETH,TTO,0,92
ETH,TUN,0,92
ETH,TUR,0,92
ETH,TUV,0,92
ETH,TWN,0,92
ETH,TZA,0,92
ETH,UGA,0,92
ETH,UKR,0,92
ETH,URY,0,92
ETH,USA,10,92
ETH,UZB,0,92
ETH,VAT,0,92
ETH,VCT,0,92
ETH,VEN,0,92
ETH,VGB,0,92
ETH,VIR,0,92
ETH,VNM,0,92
ETH,VUT,0,92
ETH,WSM,0,92
ETH,YEM,0,92
ETH,ZAF,0,92
ETH,ZMB,0,92
ETH,ZWE,0,92
FIN,ABW,0,2
FIN,AFG,0,2
FIN,AGO,0,2
FIN,AIA,0,2
FIN,ALA,0,2
FIN,ALB,0,2
FIN,AND,0,2
FIN,ARE,0,2
FIN,ARG,0,2
FIN,ARM,0,2
FIN,ASM,0,2
FIN,ATG,0,2
FIN,AUS,0,2
FIN,AUT,0,2
FIN,AZE,0,2
FIN,BDI,0,2
FIN,BEL,0,2
FIN,BEN,0,2
FIN,BES,0,2
FIN,BFA,0,2
FIN,BGD,0,2
FIN,BGR,0,2
FIN,BHR,0,2
FIN,BHS,0,2
FIN,BIH,0,2
FIN,BLM,0,2
FIN,BLR,0,2
FIN,BLZ,0,2
FIN,BMU,0,2
FIN,BOL,0,2
FIN,BRA,0,2
FIN,BRB,0,2
FIN,BRN,0,2
FIN,BTN,0,2
FIN,BWA,0,2
FIN,CAF,0,2
FIN,CAN,0,2
FIN,CCK,0,2
FIN,CHE,0,2
FIN,CHL,0,2
FIN,CHN,0,2
FIN,CIV,0,2
FIN,CMR,0,2
FIN,COD,0,2
FIN,COG,0,2
FIN,COK,0,2
FIN,COL,0,2
FIN,COM,0,2
FIN,CPV,0,2
FIN,CRI,0,2
FIN,CUB,0,2
FIN,CUW,0,2
FIN,CXR,0,2
FIN,CYM,0,2
FIN,CYP,0,2
FIN,CZE,0,2
FIN,DEU,0,2
FIN,DJI,0,2
FIN,DMA,0,2
FIN,DNK,0,2
FIN,DOM,0,2
FIN,DZA,0,2
FIN,ECU,0,2
FIN,EGY,0,2
FIN,ERI,0,2
FIN,ESP,0,2
FIN,EST,0,2
FIN,ETH,0,2
FIN,FIN,1,2
FIN,FJI,0,2
FIN,FLK,0,2
FIN,FRA,0,2
FIN,FRO,0,2
FIN,FSM,0,2
FIN,GAB,0,2
FIN,GBR,1,2
FIN,GEO,0,2
FIN,GGY,0,2
FIN,GHA,0,2
FIN,GIB,0,2
FIN,GIN,0,2
FIN,GLP,0,2
FIN,GMB,0,2
FIN,GNB,0,2
FIN,GNQ,0,2
FIN,GRC,0,2
FIN,GRD,0,2
FIN,GRL,0,2
FIN,GTM,0,2
FIN,GUF,0,2
FIN,GUM,0,2
FIN,GUY,0,2
FIN,HKG,0,2
FIN,HMD,0,2
FIN,HND,0,2
FIN,HRV,0,2
FIN,HTI,0,2
FIN,HUN,0,2
FIN,IDN,0,2
FIN,IMN,0,2
FIN,IND,0,2
FIN,IRL,0,2
FIN,IRN,0,2
FIN,IRQ,0,2
FIN,ISL,0,2
FIN,ISR,0,2
FIN,ITA,0,2
FIN,JAM,0,2
FIN,JEY,0,2
FIN,JOR,0,2
FIN,JPN,0,2
FIN,KAZ,0,2
FIN,KEN,0,2
FIN,KGZ,0,2
FIN,KHM,0,2
FIN,KIR,0,2
FIN,KNA,0,2
FIN,KOR,0,2
FIN,KWT,0,2
FIN,LAO,0,2
FIN,LBN,0,2
FIN,LBR,0,2
FIN,LBY,0,2
FIN,LCA,0,2
FIN,LIE,0,2
FIN,LKA,0,2
FIN,LSO,0,2
FIN,LTU,0,2
FIN,LUX,0,2
FIN,LVA,0,2
FIN,MAC,0,2
FIN,MAF,0,2
FIN,MAR,0,2
FIN,MCO,0,2
FIN,MDA,0,2
FIN,MDG,0,2
FIN,MDV,0,2
FIN,MEX,0,2
FIN,MHL,0,2
FIN,MKD,0,2
FIN,MLI,0,2
FIN,MLT,0,2
FIN,MMR,0,2
FIN,MNE,0,2
FIN,MNG,0,2
FIN,MNP,0,2
FIN,MOZ,0,2
FIN,MRT,0,2
FIN,MSR,0,2
FIN,MTQ,0,2
FIN,MUS,0,2
FIN,MWI,0,2
FIN,MYS,0,2
FIN,NAM,0,2
FIN,NCL,0,2
FIN,NER,0,2
FIN,NFK,0,2
FIN,NGA,0,2
FIN,NIC,0,2
FIN,NIU,0,2
FIN,NLD,0,2
FIN,NOR,0,2
FIN,NPL,0,2
FIN,NRU,0,2
FIN,NZL,0,2
FIN,OMN,0,2
FIN,PAK,0,2
FIN,PAN,0,2
FIN,PCN,0,2
FIN,PER,0,2
FIN,PHL,0,2
FIN,PLW,0,2
FIN,PNG,0,2
FIN,POL,0,2
FIN,PRI,0,2
FIN,PRK,0,2
FIN,PRT,0,2
FIN,PRY,0,2
FIN,PSE,0,2
FIN,PYF,0,2
FIN,QAT,0,2
FIN,ROU,0,2
FIN,RUS,0,2
FIN,RWA,0,2
FIN,SAU,0,2
