grids,species
ZAF_type,Labeotropheus candipygia
ZAF_type,Labeotropheus chirangali
DEU_type,Labeotropheus curvirostris
DEU_type,Labeotropheus fuelleborni
ZAF_type,Labeotropheus obscurus
ZAF_type,Labeotropheus rubidorsalis
GBR_type,Labeotropheus trewavasae
GBR_type,Labidochromis caeruleus
GBR_type,Labidochromis chisumulae
GBR_type,Labidochromis flavigulis
USA_type,Labidochromis freibergi
GBR_type,Labidochromis gigas
GBR_type,Labidochromis heterodon
GBR_type,Labidochromis ianthinus
USA_type,Labidochromis joanjohnsonae
GBR_type,Labidochromis lividus
GBR_type,Labidochromis maculicauda
GBR_type,Labidochromis mbenjii
GBR_type,Labidochromis mylodon
GBR_type,Labidochromis pallidus
GBR_type,Labidochromis shiranus
GBR_type,Labidochromis strigatus
GBR_type,Labidochromis textilis
GBR_type,Labidochromis vellicans
GBR_type,Labidochromis zebroides
BEL_type,Lacustricola margaritatus
BEL_type,Lamprichthys curtianalis
AUT_type,Lamprologus attenuatus
GBR_type,Lamprologus brevianalis
BEL_type,Lamprologus brevis
DEU_type,Lamprologus buescheri
GBR_type,Lamprologus callipterus
GBR_type,Lamprologus calliurus
BEL_type,Lamprologus calvus
BEL_type,Lamprologus caudopunctatus
BEL_type,Lamprologus christyi
GBR_type,Lamprologus compressiceps
BEL_type,Lamprologus crassus
GBR_type,Lamprologus cunningtoni
USA_type,Lamprologus cunningtoni nyassae
GBR_type,Lamprologus dhonti
GBR_type,Lamprologus elongatus
GBR_type,Lamprologus fasciatus
USA_type,Lamprologus finalimus
GBR_type,Lamprologus furcifer
BEL_type,Lamprologus gracilis
BEL_type,Lamprologus hecqui
USA_type,Lamprologus kendalli
DEU_type,Lamprologus kiritvaithai
BEL_type,Lamprologus kungweensis
ZAF_type,Lamprologus laparogramma
BEL_type,Lamprologus leleupi longior
BEL_type,Lamprologus leloupi
BEL_type,Lamprologus lemairii
BEL_type,Lamprologus lestradei
GBR_type,Lamprologus marginatus
BEL_type,Lamprologus meeli
DEU_type,Lamprologus meleagris
GBR_type,Lamprologus modestus
USA_type,Lamprologus modestus nyassae
GBR_type,Lamprologus mondabu
GBR_type,Lamprologus moorii
GBR_type,Lamprologus multifasciatus
BEL_type,Lamprologus mustax
BEL_type,Lamprologus niger
BEL_type,Lamprologus nkambae
BEL_type,Lamprologus obscurus
BEL_type,Lamprologus ocellatus
BEL_type,Lamprologus olivaceous
BEL_type,Lamprologus ornatipinnis
BEL_type,Lamprologus petricola
GBR_type,Lamprologus pleuromaculatus
GBR_type,Lamprologus pleurostigma
USA_type,Lamprologus prochilus
BEL_type,Lamprologus profundicola
GBR_type,Lamprologus reticulatus
BEL_type,Lamprologus savoryi
BEL_type,Lamprologus savoryi elongatus
GBR_type,Lamprologus savoryi pulcher
BEL_type,Lamprologus schreyeni
BEL_type,Lamprologus sexfasciatus
BEL_type,Lamprologus signatus
DEU_type,Lamprologus speciosus
BEL_type,Lamprologus stappersi
GBR_type,Lamprologus taeniurus
BEL_type,Lamprologus tetracanthus
BEL_type,Lamprologus toae
BEL_type,Lamprologus tretocephalus
BEL_type,Lamprologus wauthioni
GBR_type,Lates albertianus
GBR_type,Lates angustifrons
GBR_type,Lates macrophthalmus
AUT_type,Lates mariae
GBR_type,Lates microlepis
SWE_type,Lepidiolamprologus kamambae
ZAF_type,Lepidiolamprologus mimicus
USA_type,Leporinus boehlkei
USA_type,Leptochromis centropomoides
BEL_type,Lestradea perspicax
GBR_type,Lethrinops albus
GBR_type,Lethrinops alta
DEU_type,Lethrinops argenteus
GBR_type,Lethrinops atrilabris
GBR_type,Lethrinops christyi
GBR_type,Lethrinops cyrtonotus
DEU_type,Lethrinops fasciatus
GBR_type,Lethrinops furcicauda
GBR_type,Lethrinops furcifer
USA_type,Lethrinops gossei
GBR_type,Lethrinops intermedia
GBR_type,Lethrinops laticeps
GBR_type,Lethrinops leptodon
GBR_type,Lethrinops lituris
GBR_type,Lethrinops longimanus
GBR_type,Lethrinops longipinnis
GBR_type,Lethrinops lunaris
GBR_type,Lethrinops macracanthus
GBR_type,Lethrinops macrorhynchus
DEU_type,Lethrinops marginatus
GBR_type,Lethrinops microdon
GBR_type,Lethrinops microstoma
GBR_type,Lethrinops mylodon
GBR_type,Lethrinops mylodon borealis
GBR_type,Lethrinops oculata
GBR_type,Lethrinops parvidens
USA_type,Lethrinops polli
GBR_type,Lethrinops stridei
GBR_type,Lethrinops trilineata
GBR_type,Lethrinops variabilis
GBR_type,Lichnochromis acuticeps
BEL_type,Limnochromis abeelei
GBR_type,Limnochromis christyi
BEL_type,Limnochromis dhanisi
BEL_type,Limnochromis microlepidotus
GBR_type,Limnochromis otostigma
BEL_type,Limnochromis permaxillaris
BEL_type,Limnochromis staneri
BEL_type,Limnotilapia loocki
NLD_type,Lithochromis rubripinnis
NLD_type,Lithochromis rufus
NLD_type,Lithochromis xanthopteryx
USA_type,Lophiobagrus aquilus
BEL_type,Lophiobagrus asperispinis
USA_type,Lophiobagrus brevispinis
BEL_type,Lophiobagrus lestradei
BEL_type,Luciolates brevior
GBR_type,Luciolates stappersii
DEU_type,Lufubuchromis relictus
GBR_type,Malapterurus tanganyikaensis
GBR_type,Marcusenius grahami
GBR_type,Marcusenius nigricans
BEL_type,Mastacembelus albomaculatus
ZAF_type,Mastacembelus apectoralis
GBR_type,Mastacembelus christyi
GBR_type,Mastacembelus cunningtoni
BEL_type,Mastacembelus ellipsifer
BEL_type,Mastacembelus flavidus
GBR_type,Mastacembelus frenatus
BEL_type,Mastacembelus micropectus
GBR_type,Mastacembelus moorii
BEL_type,Mastacembelus moorii nigrofasciatus
GBR_type,Mastacembelus ophidium
BEL_type,Mastacembelus plagiostomus
BEL_type,Mastacembelus platysoma
BEL_type,Mastacembelus reygeli
